red,green,code,blue,nir,maingrid,swir1,swir2,randomc,value,OGC_FID,subgrid
542.0000,496.5000,-47.501444_-23.966122,292.0000,2798.0000,SF-23-Y-C,1551.0000,752.0000,0.883983308924258,1,64549,SF-23-Y-C-IV
401.0000,505.0000,-47.501444_-23.963609,265.0000,2917.0000,SF-23-Y-C,1538.0000,660.0000,0.249342396069992,1,64551,SF-23-Y-C-IV
910.5000,825.0000,-47.507188_-23.965763,545.5000,2613.0000,SF-23-Y-C,2368.5000,1530.0000,0.947458949205474,1,64552,SF-23-Y-C-IV
1052.5000,1003.5000,-47.506111_-23.967558,669.5000,2499.5000,SF-23-Y-C,2373.0000,1577.5000,0.676952828149158,1,64550,SF-23-Y-C-IV
1282.0000,959.0000,-47.5316_-23.682153,560.0000,2570.0000,SF-23-Y-C,2825.0000,1933.0000,0.845563681706621,1,64581,SF-23-Y-C-IV
1071.5000,888.5000,-47.5316_-23.67964,537.5000,2649.0000,SF-23-Y-C,2839.5000,1738.0000,0.505444456858135,1,64584,SF-23-Y-C-IV
375.0000,455.0000,-47.534831_-23.674614,297.0000,2738.0000,SF-23-Y-C,1605.0000,716.0000,0.716113103099120,1,64585,SF-23-Y-C-IV
797.5000,741.0000,-47.541293_-23.679281,457.0000,2360.5000,SF-23-Y-C,2040.0000,1158.0000,0.436308437602669,1,64582,SF-23-Y-C-IV
863.0000,829.0000,-47.538062_-23.676768,483.0000,3120.0000,SF-23-Y-C,2556.0000,1536.0000,0.518681953219241,1,64583,SF-23-Y-C-IV
1407.0000,1213.0000,-47.460159_-23.577325,879.0000,2232.5000,SF-23-Y-C,2572.5000,2151.5000,0.704709742319587,1,148660,SF-23-Y-C-V
2187.0000,1602.5000,-47.457646_-23.565478,951.5000,3113.0000,SF-23-Y-C,3603.5000,2932.0000,0.879310909841549,1,148684,SF-23-Y-C-V
1460.0000,1162.0000,-47.449748_-23.559016,779.0000,2387.0000,SF-23-Y-C,2760.0000,2181.0000,0.897156343681997,1,148643,SF-23-Y-C-V
879.0000,835.0000,-47.45262_-23.556503,544.0000,2846.0000,SF-23-Y-C,2338.0000,1420.0000,0.871902931565450,1,148659,SF-23-Y-C-V
1293.0000,1091.0000,-47.457287_-23.557939,761.0000,2589.0000,SF-23-Y-C,2368.0000,1610.0000,0.101913060806972,1,148629,SF-23-Y-C-V
938.0000,833.0000,-47.454415_-23.545374,613.0000,1779.0000,SF-23-Y-C,1890.0000,1579.0000,0.814945027672935,1,148669,SF-23-Y-C-V
1072.0000,924.0000,-47.45621_-23.547887,600.0000,2183.0000,SF-23-Y-C,2156.0000,1547.0000,0.888767490359818,1,148672,SF-23-Y-C-V
1409.0000,1137.5000,-47.462313_-23.547169,737.5000,2496.0000,SF-23-Y-C,2982.5000,2303.5000,0.482768074079933,1,148674,SF-23-Y-C-V
520.5000,610.0000,-47.478109_-23.531732,399.5000,2949.5000,SF-23-Y-C,1619.5000,737.5000,0.694630259447939,1,148681,SF-23-Y-C-V
847.5000,786.0000,-47.473083_-23.528501,484.0000,2580.0000,SF-23-Y-C,2176.0000,1220.0000,0.238221423561694,1,148688,SF-23-Y-C-V
1430.0000,1182.0000,-47.460518_-23.526347,759.0000,2275.0000,SF-23-Y-C,2556.0000,2042.0000,0.352717318849772,1,148627,SF-23-Y-C-V
1050.0000,907.5000,-47.462313_-23.527783,641.5000,2292.5000,SF-23-Y-C,2567.0000,1734.5000,0.145141090854173,1,148692,SF-23-Y-C-V
1092.0000,995.0000,-47.463031_-23.53963,668.0000,2880.0000,SF-23-Y-C,2504.0000,1716.0000,0.135621265964842,1,148641,SF-23-Y-C-V
979.0000,1003.0000,-47.4598_-23.539271,683.0000,2941.0000,SF-23-Y-C,2360.0000,1479.0000,0.817008153537323,1,148677,SF-23-Y-C-V
579.0000,611.0000,-47.462672_-23.536758,408.0000,2056.5000,SF-23-Y-C,1480.5000,817.0000,0.694259067304709,1,148699,SF-23-Y-C-V
682.5000,740.5000,-47.461595_-23.536399,475.0000,2584.5000,SF-23-Y-C,1974.0000,1178.0000,0.886047342636083,1,148666,SF-23-Y-C-V
878.5000,892.0000,-47.454415_-23.535322,605.0000,3010.0000,SF-23-Y-C,2067.0000,1197.0000,0.215261742541883,1,148658,SF-23-Y-C-V
886.0000,873.0000,-47.454774_-23.53963,574.0000,2266.0000,SF-23-Y-C,2069.0000,1383.0000,0.319480023494178,1,148652,SF-23-Y-C-V
786.5000,853.0000,-47.454415_-23.525629,539.5000,3433.0000,SF-23-Y-C,2690.0000,1337.0000,0.671158773294400,1,148653,SF-23-Y-C-V
1101.0000,974.0000,-47.454056_-23.515577,656.5000,2134.5000,SF-23-Y-C,2156.5000,1650.5000,0.653739700817145,1,148634,SF-23-Y-C-V
1128.5000,862.5000,-47.465903_-23.520244,589.5000,2499.0000,SF-23-Y-C,2641.5000,1921.0000,0.480060045123639,1,148655,SF-23-Y-C-V
1010.0000,943.0000,-47.46698_-23.519167,654.0000,2922.0000,SF-23-Y-C,2370.0000,1623.0000,0.559598619012314,1,148680,SF-23-Y-C-V
869.5000,814.5000,-47.459441_-23.516654,518.0000,2389.0000,SF-23-Y-C,1916.0000,1201.5000,0.442234785667273,1,148649,SF-23-Y-C-V
1588.5000,1187.0000,-47.461236_-23.512346,758.5000,2547.5000,SF-23-Y-C,3012.5000,2506.5000,0.853981965314658,1,148667,SF-23-Y-C-V
1073.0000,976.0000,-47.464467_-23.512705,713.0000,2096.0000,SF-23-Y-C,2013.0000,1507.0000,0.275114814058894,1,148635,SF-23-Y-C-V
1364.0000,1006.5000,-47.458005_-23.504807,709.0000,1996.5000,SF-23-Y-C,2482.0000,2031.5000,0.173023466393298,1,148656,SF-23-Y-C-V
1491.0000,1312.0000,-47.454415_-23.50732,936.0000,2037.0000,SF-23-Y-C,2434.0000,2151.0000,0.124926379095057,1,148662,SF-23-Y-C-V
1741.0000,1640.0000,-47.452979_-23.505166,1297.0000,2265.0000,SF-23-Y-C,2432.0000,2253.0000,0.411429640638180,1,148697,SF-23-Y-C-V
1425.0000,1268.5000,-47.44903_-23.490447,908.0000,2297.5000,SF-23-Y-C,2554.5000,2000.0000,0.786176245392538,1,183120,SF-23-Y-C-II
1373.0000,1033.0000,-47.457287_-23.487575,738.5000,2070.5000,SF-23-Y-C,2445.0000,2011.5000,0.955821130182139,1,183132,SF-23-Y-C-II
1369.0000,1086.0000,-47.456928_-23.490806,798.0000,1857.0000,SF-23-Y-C,2314.0000,2031.0000,0.631488966665698,1,183091,SF-23-Y-C-II
1258.0000,980.0000,-47.461236_-23.491524,713.0000,1949.0000,SF-23-Y-C,2297.0000,1951.0000,0.275044713913479,1,183105,SF-23-Y-C-II
1449.5000,1214.0000,-47.464108_-23.503371,934.0000,2106.0000,SF-23-Y-C,2456.5000,2033.0000,0.208109098557635,1,148657,SF-23-Y-C-V
1102.0000,945.0000,-47.468775_-23.503012,744.0000,1569.0000,SF-23-Y-C,1627.0000,1400.0000,0.861416757144838,1,148650,SF-23-Y-C-V
1184.0000,976.0000,-47.475955_-23.506961,670.0000,2260.0000,SF-23-Y-C,2261.0000,1746.0000,0.111273110311139,1,148654,SF-23-Y-C-V
1217.0000,992.0000,-47.477032_-23.505166,727.0000,1704.0000,SF-23-Y-C,2183.0000,1902.5000,0.728658311122776,1,148691,SF-23-Y-C-V
1326.0000,1024.0000,-47.471288_-23.493678,698.0000,2028.0000,SF-23-Y-C,2417.0000,1996.0000,0.624947233399992,1,183099,SF-23-Y-C-II
1360.0000,1178.0000,-47.475596_-23.495473,760.5000,3453.0000,SF-23-Y-C,3186.5000,2162.0000,0.568208200184559,1,183096,SF-23-Y-C-II
923.0000,860.5000,-47.487802_-23.498704,599.5000,1953.0000,SF-23-Y-C,1726.0000,1203.0000,0.471133060921374,1,183109,SF-23-Y-C-II
1259.0000,982.0000,-47.488161_-23.506602,720.0000,1947.0000,SF-23-Y-C,2354.5000,1901.0000,0.297134174096760,1,148665,SF-23-Y-C-V
1357.0000,1119.0000,-47.48493_-23.506243,765.0000,2093.0000,SF-23-Y-C,2396.0000,1956.0000,0.334585201938402,1,148679,SF-23-Y-C-V
564.5000,631.0000,-47.482058_-23.508397,424.5000,2902.0000,SF-23-Y-C,1741.0000,910.0000,0.022445736221688,1,148625,SF-23-Y-C-V
1310.0000,1053.5000,-47.48134_-23.507679,724.0000,2201.5000,SF-23-Y-C,2456.0000,1966.0000,0.820417634863790,1,148704,SF-23-Y-C-V
1180.0000,1088.0000,-47.487802_-23.510551,847.5000,1855.5000,SF-23-Y-C,1776.0000,1505.5000,0.495968556838550,1,148695,SF-23-Y-C-V
1148.5000,1050.5000,-47.481699_-23.520603,739.0000,2392.0000,SF-23-Y-C,2242.5000,1630.0000,0.095864145044332,1,148676,SF-23-Y-C-V
1243.0000,1121.0000,-47.479186_-23.515218,754.0000,3088.0000,SF-23-Y-C,2737.0000,1634.0000,0.676420711161207,1,148703,SF-23-Y-C-V
844.0000,827.0000,-47.481699_-23.515577,554.0000,3013.5000,SF-23-Y-C,2266.0000,1362.0000,0.400307366774221,1,148682,SF-23-Y-C-V
1242.0000,932.0000,-47.470929_-23.510192,642.0000,1932.0000,SF-23-Y-C,2324.0000,1953.0000,0.996156173926794,1,148689,SF-23-Y-C-V
750.5000,782.0000,-47.472006_-23.513782,526.5000,2694.5000,SF-23-Y-C,1953.5000,1196.0000,0.883303565137857,1,148645,SF-23-Y-C-V
1262.5000,977.0000,-47.476314_-23.519167,683.5000,1882.5000,SF-23-Y-C,2363.5000,1978.5000,0.266858243420679,1,148624,SF-23-Y-C-V
928.0000,871.0000,-47.476673_-23.523116,596.0000,2319.0000,SF-23-Y-C,2042.0000,1380.0000,0.794954188106184,1,148671,SF-23-Y-C-V
931.0000,806.5000,-47.470929_-23.524193,538.5000,2617.5000,SF-23-Y-C,2179.0000,1411.5000,0.324352686347418,1,148631,SF-23-Y-C-V
1039.0000,861.0000,-47.48134_-23.527424,564.0000,2540.0000,SF-23-Y-C,2370.0000,1608.0000,0.917711316997709,1,148702,SF-23-Y-C-V
1333.0000,1204.0000,-47.490315_-23.526706,855.0000,2218.0000,SF-23-Y-C,2014.0000,1580.0000,0.564388273708862,1,148648,SF-23-Y-C-V
818.0000,792.0000,-47.496418_-23.531014,515.0000,2646.0000,SF-23-Y-C,2224.0000,1299.0000,0.147838312584469,1,148686,SF-23-Y-C-V
1152.0000,1042.5000,-47.50288_-23.534963,724.0000,2239.5000,SF-23-Y-C,2227.5000,1613.5000,0.672388370223604,1,64682,SF-23-Y-C-IV
1386.0000,1203.0000,-47.503598_-23.530655,834.0000,2186.0000,SF-23-Y-C,2396.5000,1850.0000,0.211071968136922,1,64670,SF-23-Y-C-IV
904.0000,856.0000,-47.501444_-23.523834,508.0000,3168.0000,SF-23-Y-C,2756.0000,1502.0000,0.933861396539642,1,64660,SF-23-Y-C-IV
845.0000,765.0000,-47.501803_-23.519526,473.0000,2711.0000,SF-23-Y-C,2630.0000,1385.0000,0.010988596564008,1,64678,SF-23-Y-C-IV
559.5000,571.5000,-47.50288_-23.520244,401.0000,2344.0000,SF-23-Y-C,1711.0000,816.0000,0.921058229068493,1,64664,SF-23-Y-C-IV
1173.0000,947.0000,-47.495341_-23.524193,687.0000,1869.5000,SF-23-Y-C,2216.0000,1869.5000,0.968144067546935,1,148685,SF-23-Y-C-V
971.5000,931.0000,-47.489597_-23.520244,603.0000,3120.5000,SF-23-Y-C,2269.5000,1464.5000,0.434835572456473,1,148640,SF-23-Y-C-V
598.5000,637.5000,-47.48852_-23.518808,448.5000,2050.0000,SF-23-Y-C,1455.5000,839.0000,0.195630038355249,1,148661,SF-23-Y-C-V
1519.0000,1200.0000,-47.496777_-23.513064,731.0000,2825.0000,SF-23-Y-C,2877.0000,2228.0000,0.232805662375000,1,148632,SF-23-Y-C-V
793.0000,750.0000,-47.497854_-23.508038,540.5000,2329.5000,SF-23-Y-C,1828.0000,1095.0000,0.788915206324148,1,148693,SF-23-Y-C-V
950.5000,898.5000,-47.492469_-23.499422,606.0000,2776.0000,SF-23-Y-C,2266.0000,1462.5000,0.253631614714208,1,183121,SF-23-Y-C-II
1199.5000,939.0000,-47.497136_-23.505884,664.5000,1895.5000,SF-23-Y-C,2135.5000,1756.5000,0.523080133850911,1,148626,SF-23-Y-C-V
1260.0000,1137.0000,-47.501444_-23.506243,799.0000,2592.0000,SF-23-Y-C,2442.0000,1826.0000,0.629348136275959,1,64679,SF-23-Y-C-IV
735.0000,750.0000,-47.500726_-23.504089,483.0000,3126.0000,SF-23-Y-C,1891.0000,1030.0000,0.445280854474865,1,64671,SF-23-Y-C-IV
1210.5000,1026.5000,-47.503957_-23.501576,711.0000,2203.5000,SF-23-Y-C,2229.5000,1668.5000,0.662813962690378,1,64661,SF-23-Y-C-IV
1023.0000,930.0000,-47.50647_-23.504807,625.0000,2843.0000,SF-23-Y-C,2279.5000,1430.5000,0.221207472846278,1,64674,SF-23-Y-C-IV
1594.0000,1268.0000,-47.503598_-23.506961,880.5000,2487.0000,SF-23-Y-C,3012.0000,2498.0000,0.996195529153789,1,64672,SF-23-Y-C-IV
1226.0000,1091.0000,-47.503598_-23.511987,745.0000,2388.0000,SF-23-Y-C,2357.0000,1726.0000,0.775958800070772,1,64673,SF-23-Y-C-IV
1188.0000,999.0000,-47.504675_-23.5145,625.0000,2782.0000,SF-23-Y-C,2898.0000,1960.0000,0.692825245956148,1,64668,SF-23-Y-C-IV
1535.5000,1188.0000,-47.507188_-23.51809,805.5000,2301.5000,SF-23-Y-C,3104.0000,2692.5000,0.521167389501100,1,64681,SF-23-Y-C-IV
1570.0000,1211.5000,-47.507906_-23.518449,795.0000,2245.5000,SF-23-Y-C,2805.0000,2451.5000,0.195928783275857,1,64666,SF-23-Y-C-IV
1785.0000,1332.0000,-47.512214_-23.503012,823.0000,2363.0000,SF-23-Y-C,3201.0000,2717.0000,0.584182768736129,1,64665,SF-23-Y-C-IV
1779.0000,1305.0000,-47.515445_-23.506602,826.0000,2368.0000,SF-23-Y-C,3113.0000,2716.0000,0.232004904519252,1,64676,SF-23-Y-C-IV
752.0000,680.0000,-47.508983_-23.527065,510.0000,2141.0000,SF-23-Y-C,1768.0000,1152.0000,0.270097849179597,1,64663,SF-23-Y-C-IV
942.0000,856.0000,-47.50288_-23.53963,607.0000,2039.0000,SF-23-Y-C,1742.0000,1291.0000,0.933350879115299,1,64667,SF-23-Y-C-IV
935.0000,849.0000,-47.493546_-23.535322,606.0000,1885.0000,SF-23-Y-C,1750.0000,1181.0000,0.303644851695124,1,148678,SF-23-Y-C-V
1101.0000,862.0000,-47.567141_-23.53604,520.0000,2424.0000,SF-23-Y-C,2435.0000,1732.0000,0.261216589456663,1,64715,SF-23-Y-C-IV
919.0000,735.0000,-47.570013_-23.532809,437.0000,2213.0000,SF-23-Y-C,2405.0000,1514.0000,0.343583056233640,1,64718,SF-23-Y-C-IV
443.5000,497.5000,-47.5675_-23.53245,333.0000,2455.0000,SF-23-Y-C,1434.0000,648.5000,0.369399427494358,1,64694,SF-23-Y-C-IV
794.0000,687.0000,-47.567859_-23.528142,451.0000,2493.0000,SF-23-Y-C,1878.0000,1032.0000,0.114634365570043,1,64698,SF-23-Y-C-IV
1234.0000,944.0000,-47.57109_-23.530296,548.0000,2771.0000,SF-23-Y-C,2656.0000,1832.0000,0.158645481562575,1,64697,SF-23-Y-C-IV
758.0000,682.0000,-47.572167_-23.524911,429.0000,2463.0000,SF-23-Y-C,1715.0000,1049.0000,0.968286724866896,1,64702,SF-23-Y-C-IV
549.0000,554.0000,-47.582578_-23.526706,372.0000,2335.0000,SF-23-Y-C,1479.0000,828.0000,0.289301762275567,1,64710,SF-23-Y-C-IV
1805.5000,1382.5000,-47.590835_-23.642304,786.5000,3193.5000,SF-23-Y-C,3276.0000,2484.5000,0.207906063118994,1,64651,SF-23-Y-C-IV
488.0000,537.5000,-47.591553_-23.644099,375.5000,2497.5000,SF-23-Y-C,1444.0000,708.5000,0.926393294758163,1,64650,SF-23-Y-C-IV
1172.5000,987.0000,-47.589758_-23.641227,603.0000,2737.0000,SF-23-Y-C,2802.5000,1857.0000,0.282856607761125,1,64645,SF-23-Y-C-IV
1637.5000,1289.0000,-47.590835_-23.63656,774.5000,3204.0000,SF-23-Y-C,3144.5000,2420.0000,0.652822091715171,1,64647,SF-23-Y-C-IV
1394.5000,1113.0000,-47.590476_-23.636201,698.0000,2873.5000,SF-23-Y-C,2923.5000,2125.0000,0.234200433800084,1,64652,SF-23-Y-C-IV
1640.0000,1314.0000,-47.575039_-23.634047,858.0000,3010.0000,SF-23-Y-C,3256.0000,2530.0000,0.505862522291019,1,64638,SF-23-Y-C-IV
1510.0000,1253.0000,-47.574321_-23.636201,849.0000,2543.0000,SF-23-Y-C,3011.0000,2403.0000,0.071025654749875,1,64642,SF-23-Y-C-IV
1032.0000,945.0000,-47.572885_-23.634406,609.5000,2932.0000,SF-23-Y-C,2300.5000,1418.5000,0.894033344676923,1,64634,SF-23-Y-C-IV
980.0000,864.5000,-47.561397_-23.620764,600.0000,2449.0000,SF-23-Y-C,2101.0000,1511.0000,0.807907928917775,1,64615,SF-23-Y-C-IV
794.0000,745.0000,-47.566423_-23.619687,520.0000,2259.0000,SF-23-Y-C,2033.0000,1318.0000,0.733995373065895,1,64614,SF-23-Y-C-IV
1181.0000,981.0000,-47.565346_-23.619328,679.0000,2503.0000,SF-23-Y-C,2508.0000,1789.0000,0.934780028842335,1,64616,SF-23-Y-C-IV
555.0000,606.0000,-47.57827_-23.66528,393.5000,2576.0000,SF-23-Y-C,1495.5000,715.0000,0.840472065686588,1,64630,SF-23-Y-C-IV
773.0000,753.5000,-47.582578_-23.66887,511.0000,3042.0000,SF-23-Y-C,2390.0000,1285.5000,0.490247381098265,1,64628,SF-23-Y-C-IV
1064.0000,849.5000,-47.58545_-23.669588,581.0000,2734.5000,SF-23-Y-C,2713.0000,1823.0000,0.726101879040670,1,64627,SF-23-Y-C-IV
1493.0000,1156.0000,-47.584732_-23.662408,707.0000,2613.0000,SF-23-Y-C,3139.0000,2528.0000,0.571291997479493,1,64629,SF-23-Y-C-IV
1058.0000,892.0000,-47.567859_-23.656305,590.0000,2370.0000,SF-23-Y-C,2369.0000,1667.0000,0.437221882859557,1,64633,SF-23-Y-C-IV
1587.0000,1196.0000,-47.568218_-23.655228,773.0000,2684.0000,SF-23-Y-C,2956.0000,2255.0000,0.994770922743621,1,64640,SF-23-Y-C-IV
794.0000,778.0000,-47.575039_-23.657382,477.0000,2508.0000,SF-23-Y-C,1962.0000,1063.0000,0.038525463001253,1,64641,SF-23-Y-C-IV
1410.0000,1135.5000,-47.575039_-23.655228,815.0000,2229.0000,SF-23-Y-C,2677.0000,2217.0000,0.572413472714739,1,64632,SF-23-Y-C-IV
903.0000,827.0000,-47.572885_-23.652356,599.0000,1781.0000,SF-23-Y-C,1763.0000,1318.0000,0.807178421878248,1,64639,SF-23-Y-C-IV
993.0000,932.0000,-47.568218_-23.646612,639.0000,3137.0000,SF-23-Y-C,2858.0000,1652.0000,0.357308313255979,1,64644,SF-23-Y-C-IV
1152.5000,983.5000,-47.570731_-23.646612,718.0000,1926.0000,SF-23-Y-C,2141.5000,1727.0000,0.923490528699471,1,64636,SF-23-Y-C-IV
851.0000,808.0000,-47.57109_-23.64015,539.0000,2507.0000,SF-23-Y-C,2602.0000,1513.0000,0.446919167855199,1,64635,SF-23-Y-C-IV
1456.0000,1219.5000,-47.576475_-23.639432,880.5000,2330.5000,SF-23-Y-C,2579.0000,2099.0000,0.748953946271082,1,64631,SF-23-Y-C-IV
2553.0000,1794.5000,-47.579706_-23.649843,1058.0000,3527.0000,SF-23-Y-C,4547.0000,3415.5000,0.582255366761472,1,64643,SF-23-Y-C-IV
1531.5000,1207.0000,-47.577193_-23.639791,863.5000,2261.0000,SF-23-Y-C,2884.0000,2451.5000,0.987038983198020,1,64637,SF-23-Y-C-IV
809.5000,771.5000,-47.580065_-23.642663,482.0000,2449.0000,SF-23-Y-C,2065.5000,1277.0000,0.107598504370146,1,64617,SF-23-Y-C-IV
771.0000,837.0000,-47.584373_-23.64374,513.0000,3222.0000,SF-23-Y-C,2787.0000,1386.0000,0.300117398990644,1,64653,SF-23-Y-C-IV
951.0000,880.0000,-47.584373_-23.646612,545.0000,2821.0000,SF-23-Y-C,2178.0000,1284.0000,0.855832886903803,1,64648,SF-23-Y-C-IV
1181.5000,995.5000,-47.591194_-23.655946,773.0000,1707.0000,SF-23-Y-C,1797.5000,1438.0000,0.053261552852766,1,64649,SF-23-Y-C-IV
1236.0000,921.0000,-47.590835_-23.657382,564.0000,2688.0000,SF-23-Y-C,2136.0000,1581.0000,0.024704039148508,1,64654,SF-23-Y-C-IV
1220.5000,1043.5000,-47.590117_-23.648766,635.5000,2640.0000,SF-23-Y-C,2661.5000,1778.5000,0.082433242196355,1,64646,SF-23-Y-C-IV
654.5000,631.0000,-47.638941_-23.669588,381.0000,1985.5000,SF-23-Y-C,1674.5000,858.0000,0.170301416910302,1,64587,SF-23-Y-C-IV
612.0000,591.5000,-47.641095_-23.669947,381.5000,2084.0000,SF-23-Y-C,1512.5000,836.0000,0.802043594392738,1,64588,SF-23-Y-C-IV
493.0000,484.5000,-47.642531_-23.670306,322.5000,2125.5000,SF-23-Y-C,1360.5000,665.0000,0.135223004955647,1,64589,SF-23-Y-C-IV
739.0000,790.0000,-47.642531_-23.673178,468.0000,2496.0000,SF-23-Y-C,1553.0000,842.0000,0.176057198160900,1,64586,SF-23-Y-C-IV
996.5000,808.0000,-47.631043_-23.695436,535.5000,2595.0000,SF-23-Y-C,2829.5000,1739.0000,0.698679641138046,1,64594,SF-23-Y-C-IV
835.0000,784.0000,-47.631043_-23.695077,509.5000,2728.0000,SF-23-Y-C,2522.0000,1440.0000,0.955052554576496,1,64592,SF-23-Y-C-IV
1049.0000,944.0000,-47.631402_-23.693641,594.5000,3068.5000,SF-23-Y-C,2584.5000,1613.0000,0.650924251735815,1,64596,SF-23-Y-C-IV
633.0000,583.5000,-47.673405_-23.673537,403.5000,2053.0000,SF-23-Y-C,1508.5000,932.0000,0.553279852557299,1,64622,SF-23-Y-C-IV
1035.5000,919.0000,-47.669097_-23.664921,593.0000,2665.5000,SF-23-Y-C,2709.0000,1979.5000,0.115770537025500,1,64626,SF-23-Y-C-IV
1188.5000,954.0000,-47.671251_-23.666357,609.0000,2834.5000,SF-23-Y-C,2819.5000,2242.5000,0.778554384340567,1,64621,SF-23-Y-C-IV
801.0000,729.0000,-47.671251_-23.662049,451.0000,2430.0000,SF-23-Y-C,2044.0000,1296.0000,0.617841717014864,1,64625,SF-23-Y-C-IV
998.0000,819.5000,-47.674841_-23.671383,515.5000,2492.5000,SF-23-Y-C,2519.5000,1558.0000,0.909560781631145,1,64623,SF-23-Y-C-IV
1163.0000,987.5000,-47.675559_-23.672101,631.5000,2697.0000,SF-23-Y-C,2885.5000,2079.5000,0.599317151595261,1,64619,SF-23-Y-C-IV
729.5000,723.5000,-47.677354_-23.667793,416.5000,2487.5000,SF-23-Y-C,1745.0000,950.0000,0.451226717238578,1,64620,SF-23-Y-C-IV
1231.5000,893.5000,-47.676277_-23.663844,544.5000,2795.0000,SF-23-Y-C,2657.0000,2034.5000,0.662184493354616,1,64624,SF-23-Y-C-IV
1111.0000,966.0000,-47.684893_-23.569786,596.0000,3015.0000,SF-23-Y-C,3004.0000,2002.0000,0.306746599311873,1,64737,SF-23-Y-C-IV
743.0000,662.0000,-47.686329_-23.569427,407.0000,2753.0000,SF-23-Y-C,2169.0000,1357.0000,0.474449645631145,1,64738,SF-23-Y-C-IV
936.0000,866.0000,-47.708587_-23.574812,495.0000,2718.0000,SF-23-Y-C,2695.0000,1678.0000,0.622473785102672,1,64740,SF-23-Y-C-IV
1025.0000,974.5000,-47.705356_-23.571222,610.5000,3216.0000,SF-23-Y-C,3247.0000,1941.5000,0.880143112567712,1,64745,SF-23-Y-C-IV
946.5000,767.5000,-47.710741_-23.572658,488.0000,2545.0000,SF-23-Y-C,2242.5000,1352.0000,0.929145601670590,1,64743,SF-23-Y-C-IV
707.0000,692.0000,-47.713972_-23.574094,442.0000,2332.0000,SF-23-Y-C,2066.0000,1443.0000,0.208974443184833,1,64742,SF-23-Y-C-IV
859.0000,735.0000,-47.715767_-23.575171,471.0000,2487.0000,SF-23-Y-C,2163.0000,1457.0000,0.726575661488998,1,64744,SF-23-Y-C-IV
633.0000,608.0000,-47.723306_-23.574453,384.0000,2091.0000,SF-23-Y-C,1736.0000,924.0000,0.546320076841573,1,64731,SF-23-Y-C-IV
694.0000,651.0000,-47.724383_-23.576248,443.0000,2370.0000,SF-23-Y-C,2138.0000,1149.0000,0.067695991653162,1,64732,SF-23-Y-C-IV
946.0000,802.0000,-47.723306_-23.576607,540.0000,2320.0000,SF-23-Y-C,2558.0000,1549.0000,0.512411840432046,1,64735,SF-23-Y-C-IV
1009.0000,905.5000,-47.753103_-23.5863,521.5000,2911.5000,SF-23-Y-C,2802.0000,1603.0000,0.756264319003028,1,64618,SF-23-Y-C-IV
547.0000,539.0000,-47.732281_-23.692564,354.0000,2199.0000,SF-23-Y-C,1497.0000,843.0000,0.642337264800271,1,64598,SF-23-Y-C-IV
725.0000,689.0000,-47.732999_-23.692923,450.0000,3254.0000,SF-23-Y-C,2120.0000,1046.0000,0.276609901732678,1,64597,SF-23-Y-C-IV
726.0000,774.0000,-47.740897_-23.704411,465.0000,2881.0000,SF-23-Y-C,2248.0000,1197.0000,0.618797380862077,1,64580,SF-23-Y-C-IV
1804.0000,1210.5000,-47.734435_-23.804213,686.5000,2586.5000,SF-23-Y-C,3356.5000,2829.5000,0.348828325872924,1,64573,SF-23-Y-C-IV
2699.5000,1715.5000,-47.729409_-23.799187,894.0000,3310.0000,SF-23-Y-C,3923.0000,2751.0000,0.658586566487219,1,64577,SF-23-Y-C-IV
2902.0000,1986.0000,-47.729768_-23.799905,815.0000,3732.0000,SF-23-Y-C,4551.0000,3312.0000,0.101990895311858,1,64569,SF-23-Y-C-IV
1460.5000,1202.5000,-47.730486_-23.806008,772.0000,2216.5000,SF-23-Y-C,2352.5000,1850.5000,0.842866006287565,1,64565,SF-23-Y-C-IV
761.5000,820.5000,-47.723665_-23.804213,459.0000,2742.0000,SF-23-Y-C,2532.0000,1290.0000,0.675088208294295,1,64567,SF-23-Y-C-IV
799.5000,729.0000,-47.626017_-23.699385,442.5000,2498.5000,SF-23-Y-C,2115.0000,1245.5000,0.534960564479507,1,64595,SF-23-Y-C-IV
1255.0000,1007.0000,-47.635351_-23.701539,650.0000,2897.0000,SF-23-Y-C,2787.0000,1996.0000,0.921998835060608,1,64590,SF-23-Y-C-IV
534.0000,503.5000,-47.624581_-23.699026,344.5000,1947.5000,SF-23-Y-C,1414.5000,804.5000,0.666720919110681,1,64591,SF-23-Y-C-IV
929.0000,766.0000,-47.622427_-23.698667,478.0000,2506.5000,SF-23-Y-C,2340.0000,1525.5000,0.968458530661591,1,64593,SF-23-Y-C-IV
1329.0000,992.0000,-47.713972_-23.818932,627.0000,2281.0000,SF-23-Y-C,2905.0000,2395.0000,0.291464040345691,1,64572,SF-23-Y-C-IV
1319.0000,1056.0000,-47.709664_-23.815701,584.0000,2861.0000,SF-23-Y-C,2834.0000,1783.0000,0.497590262747268,1,64563,SF-23-Y-C-IV
1217.0000,1004.0000,-47.712177_-23.814624,635.0000,2279.0000,SF-23-Y-C,2551.5000,1902.0000,0.297182374938266,1,64576,SF-23-Y-C-IV
681.5000,668.5000,-47.722588_-23.804931,419.5000,2578.0000,SF-23-Y-C,1973.0000,1045.5000,0.752493602037702,1,64571,SF-23-Y-C-IV
